|position x y:| 393.9179271240288 415.157983705267 |au jour de la planete| 103
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 393.4062137959455 415.1023227087901 |au jour de la planete| 104
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 392.8964617570596 415.04219397619937 |au jour de la planete| 105
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 392.38882205790156 414.9776153249359 |au jour de la planete| 106
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 391.88344512307 414.9086058910478 |au jour de la planete| 107
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 391.3804807066576 414.83518612351963 |au jour de la planete| 108
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 390.8800778478758 414.7573777782131 |au jour de la planete| 109
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 390.38238482689127 414.6752039114201 |au jour de la planete| 110
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 389.88754912088723 414.58868887303083 |au jour de la planete| 111
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 389.39571736036277 414.4978582993184 |au jour de la planete| 112
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 388.9070352856831 414.402739105342 |au jour de la planete| 113
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 388.42164770389365 414.3033594769716 |au jour de la planete| 114
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 387.9396984458104 414.199748862536 |au jour de la planete| 115
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 387.4613303233998 414.0919379640963 |au jour de la planete| 116
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 386.9866850874606 413.97995872834844 |au jour de la planete| 117
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 386.5159033856199 413.86384433715665 |au jour de la planete| 118
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 386.04912472065615 413.7436291977211 |au jour de la planete| 119
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 385.5864874091618 413.61934893238197 |au jour de la planete| 120
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 385.1281285405567 413.4910403680641 |au jour de la planete| 121
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 384.6741839364659 413.3587415253642 |au jour de la planete| 122
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 384.22478811047245 413.22249160728467 |au jour de la planete| 123
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 383.78007422825834 413.0823309876167 |au jour de la planete| 124
|distance Terre planete=| 0.0 |10^8 km|
||
